+maasiwangidwaa	(1p)>(3p)(cnj)(neg)(vta)+m
+maasiwangwaa	(21)>(3p)(cnj)(neg)(vta)+m
+maasiweg	(2p)>(3)(cnj)(neg)(vta)+m
+maasiwegwaa	(2p)>(3p)(cnj)(neg)(vta)+m
+maasiwind	(X)>(3)(cnj)(neg)(vta)+m
+maasiwindwaa	(X)>(3p)(cnj)(neg)(vta)+m
+meg	(2p)>(3)(cnj)(vta)+m
+megwaa	(2p)>(3p)(cnj)(vta)+m
+mid	(3)>(1)(cnj)(vta)+m
+mik	(3)>(2)(cnj)(vta)+m
+mik!	(2p)>(3)(imp)(!)(vta)+m
+mik!	(2p)>(3p)(imp)(!)(vta)+m
+mikwaa	(3p)>(2)(cnj)(vta)+m
+migod	(0)>(3)(cnj)(vta)+m
+migod	(0p)>(3)(cnj)(vta)+m
+migod	(3')>(3)(cnj)(vta)+m
+migooyaan	(X)>(1)(cnj)(vta)+m
+migooyan	(1p)>(2)(cnj)(vta)+m
+migooyan	(X)>(2)(cnj)(vta)+m
+migoyaan	(0)>(1)(cnj)(vta)+m
+migoyaan	(0p)>(1)(cnj)(vta)+m
+migoyan	(0)>(2)(cnj)(vta)+m
+migoyan	(0p)>(2)(cnj)(vta)+m
+migooyaang	(X)>(1p)(cnj)(vta)+m
+migooyang	(X)>(21)(cnj)(vta)+m
+migoyaang	(0)>(1p)(cnj)(vta)+m
+migoyaang	(0p)>(1p)(cnj)(vta)+m
+migoyang	(0)>(21)(cnj)(vta)+m
+migoyang	(0p)>(21)(cnj)(vta)+m
+migooyeg	(1p)>(2p)(cnj)(vta)+m
+migooyeg	(X)>(2p)(cnj)(vta)+m
+migoyeg	(0)>(2p)(cnj)(vta)+m
+migoyeg	(0p)>(2p)(cnj)(vta)+m
+migonid	(0)>(3')(cnj)(vta)+m
+migonid	(0p)>(3')(cnj)(vta)+m
+migowaad	(0)>(3p)(cnj)(vta)+m
+migowaad	(0p)>(3p)(cnj)(vta)+m
+migowaad	(3')>(3p)(cnj)(vta)+m
+migosig	(0)>(3)(cnj)(neg)(vta)+m
+migosig	(0p)>(3)(cnj)(neg)(vta)+m
+migosig	(3')>(3)(cnj)(neg)(vta)+m
+migosigwaa	(0)>(3p)(cnj)(neg)(vta)+m
+migosigwaa	(0p)>(3p)(cnj)(neg)(vta)+m
+migosigwaa	(3')>(3p)(cnj)(neg)(vta)+m
+migosinig	(0)>(3')(cnj)(neg)(vta)+m
+migosinig	(0p)>(3')(cnj)(neg)(vta)+m
+migoosiwaan	(X)>(1)(cnj)(neg)(vta)+m
+migoosiwan	(1p)>(2)(cnj)(neg)(vta)+m
+migoosiwan	(X)>(2)(cnj)(neg)(vta)+m
+migosiwaan	(0)>(1)(cnj)(neg)(vta)+m
+migosiwaan	(0p)>(1)(cnj)(neg)(vta)+m
+migosiwan	(0)>(2)(cnj)(neg)(vta)+m
+migosiwan	(0p)>(2)(cnj)(neg)(vta)+m
+migoosiwaang	(X)>(1p)(cnj)(neg)(vta)+m
+migoosiwang	(X)>(21)(cnj)(neg)(vta)+m
+migosiwaang	(0)>(1p)(cnj)(neg)(vta)+m
+migosiwaang	(0p)>(1p)(cnj)(neg)(vta)+m
+migosiwang	(0)>(21)(cnj)(neg)(vta)+m
+migosiwang	(0p)>(21)(cnj)(neg)(vta)+m
+migoosiweg	(1p)>(2p)(cnj)(neg)(vta)+m
+migoosiweg	(X)>(2p)(cnj)(neg)(vta)+m
+migosiweg	(0)>(2p)(cnj)(neg)(vta)+m
+migosiweg	(0p)>(2p)(cnj)(neg)(vta)+m
+miyan	(2)>(1)(cnj)(vta)+m
+miyaang	(2)>(1p)(cnj)(vta)+m
+miyaang	(2p)>(1p)(cnj)(vta)+m
+miyangid	(3)>(1p)(cnj)(vta)+m
+miyangidwaa	(3p)>(1p)(cnj)(vta)+m
+miyeg	(2p)>(1)(cnj)(vta)+m
+mishik!	(2p)>(1)(imp)(!)(vta)+m
+mishiikan	(2)>(1)(imp)(vta)+m
+mishiikang	(2)>(1p)(imp)(vta)+m
+mishiikang	(2p)>(1p)(imp)(vta)+m
+mishikaangen!	(2)>(1p)(imp)(neg)(vta)+m
+mishikaangen!	(2p)>(1p)(imp)(neg)(vta)+m
+mishiikeg	(2p)>(1)(imp)(vta)+m
+mishikegon!	(2p)>(1)(imp)(neg)(vta)+m
+mishiken!	(2)>(1)(imp)(neg)(vta)+m
+mishin!	(2)>(1)(imp)(!)(vta)+m
+mim!	(2)>(3')(imp)(!)(vta)+m
+mimad	(2)>(3')(cnj)(vta)+m
+mimaadaa(nin)!	(21)>(3')(imp)(!)(vta)+m
+mimag	(1)>(3')(cnj)(vta)+m
+mimaakan	(2)>(3')(imp)(vta)+m
+mimaakang	(21)>(3')(imp)(vta)+m
+mimaakeg	(2p)>(3')(imp)(vta)+m
+mimaakegon!	(2p)>(3')(imp)(neg)(vta)+m
+mimaaken!	(2)>(3')(imp)(neg)(vta)+m
+mimang	(21)>(3')(cnj)(vta)+m
+mimangid	(1p)>(3')(cnj)(vta)+m
+mimaawan	(X)>(3')(vta)+m
+mimaasiwad	(2)>(3')(cnj)(neg)(vta)+m
+mimaasiwaadaa(nin)!	(21)>(3')(imp)(neg)(vta)+m
+mimaasiwag	(1)>(3')(cnj)(neg)(vta)+m
+mimaasiiwan	(X)>(3')(neg)(vta)+m
+mimaasiwang	(21)>(3')(cnj)(neg)(vta)+m
+mimaasiwangid	(1p)>(3')(cnj)(neg)(vta)+m
+mimaasiweg	(2p)>(3')(cnj)(neg)(vta)+m
+mimaasiwind	(X)>(3')(cnj)(neg)(vta)+m
+mimeg	(2p)>(3')(cnj)(vta)+m
+mimik!	(2p)>(3')(imp)(!)(vta)+m
+mimind	(X)>(3')(cnj)(vta)+m
+minaan	(1)>(2)(cnj)(vta)+m
+minang	(3)>(21)(cnj)(vta)+m
+minangwaa	(3p)>(21)(cnj)(vta)+m
+mind	(X)>(3)(cnj)(vta)+m
+mindwaa	(X)>(3p)(cnj)(vta)+m
+mineg	(1)>(2p)(cnj)(vta)+m
+mineg	(3)>(2p)(cnj)(vta)+m
+minegwaa	(3p)>(2p)(cnj)(vta)+m
+miwaad	(3p)>(1)(cnj)(vta)+m
+misig	(3)>(1)(cnj)(neg)(vta)+m
+misigwaa	(3p)>(1)(cnj)(neg)(vta)+m
+misinog	(3)>(2)(cnj)(neg)(vta)+m
+misinokwaa	(3p)>(2)(cnj)(neg)(vta)+m
+misinowagog	(1)>(2p)(cnj)(neg)(vta)+m
+misinowaan	(1)>(2)(cnj)(neg)(vta)+m
+misinowang	(3)>(21)(cnj)(neg)(vta)+m
+misinowangwaa	(3p)>(21)(cnj)(neg)(vta)+m
+misinoweg	(3)>(2p)(cnj)(neg)(vta)+m
+misinowegwaa	(3p)>(2p)(cnj)(neg)(vta)+m
+misiwan	(2)>(1)(cnj)(neg)(vta)+m
+misiwaang	(2)>(1p)(cnj)(neg)(vta)+m
+misiwaang	(2p)>(1p)(cnj)(neg)(vta)+m
+misiwangid	(3)>(1p)(cnj)(neg)(vta)+m
+misiwangidwaa	(3p)>(1p)(cnj)(neg)(vta)+m
+misiweg	(2p)>(1)(cnj)(neg)(vta)+m
+n (ga)	(0) for (vii)+n
+n (sf)	(0p) for (pr)V+
+n (sf)	(3') for (n)VV+
+n (sf) /default/	(0p) for (n)VV+
+n!	(2)>(3)(imp)(!)(vta)+n
+n!	(2)>(3p)(imp)(!)(vta)+n
n*+__+aa	(1)>(3)(vta)C+
n*+__+aag	(1)>(3p)(vta)C+
n*+__+aanaan	(1p)>(3)(vta)C+
n*+__+aanaanig	(1p)>(3p)(vta)C+
n*+__+aasiig	(1)>(3p)(neg)(vta)C+
n*+__+aasiin	(1)>(3)(neg)(vta)C+
n*+__+aasiwaanaan	(1p)>(3)(neg)(vta)C+
n*+__+aasiwaanaanig	(1p)>(3p)(neg)(vta)C+
n*+__+idizo	(1)>(1)(vta)C+
n*+__+idizomin	(1p)>(1p)(vta)C+
n*+__+idizosiimin	(1p)>(1p)(neg)(vta)C+
n*+__+idizosiin	(1)>(1)(neg)(vta)C+
n*+__+ig	(3)>(1)(vta)C+
n*+__+igoo	(X)>(1)(vta)C+
n*+__+igoog	(3p)>(1)(vta)C+
n*+__+igomin	(0)>(1p)(vta)C+
n*+__+igomin	(0p)>(1p)(vta)C+
n*+__+igoomin	(X)>(1p)(vta)C+
n*+__+igon	(0)>(1)(vta)C+
n*+__+igonaan	(3)>(1p)(vta)C+
n*+__+igonan	(0p)>(1)(vta)C+
n*+__+igonaanig	(3p)>(1p)(vta)C+
n*+__+igosiig	(3p)>(1)(neg)(vta)C+
n*+__+igoosiimin	(X)>(1p)(neg)(vta)C+
n*+__+igosiimin	(0)>(1p)(neg)(vta)C+
n*+__+igosiimin	(0p)>(1p)(neg)(vta)C+
n*+__+igoosiin	(X)>(1)(neg)(vta)C+
n*+__+igosiin	(0)>(1)(neg)(vta)C+
n*+__+igosiin	(3)>(1)(neg)(vta)C+
n*+__+igosiinaan	(3)>(1p)(neg)(vta)C+
n*+__+igosiinan	(0p)>(1)(neg)(vta)C+
n*+__+igosiinaanig	(3p)>(1p)(neg)(vta)C+
n*+__+imaan	(1)>(3')(vta)C+
n*+__+imaanaan	(1p)>(3')(vta)C+
n*+__+imaasiin	(1)>(3')(neg)(vta)C+
n*+__+imaasiwaanaan	(1p)>(3')(neg)(vta)C+
n*+__+maa	(1)>(3)(vta)+m
n*+__+maag	(1)>(3p)(vta)+m
n*+__+maanaan	(1p)>(3)(vta)+m
n*+__+maanaanig	(1p)>(3p)(vta)+m
n*+__+maasiig	(1)>(3p)(neg)(vta)+m
n*+__+maasiin	(1)>(3)(neg)(vta)+m
n*+__+maasiwaanaan	(1p)>(3)(neg)(vta)+m
n*+__+maasiwaanaanig	(1p)>(3p)(neg)(vta)+m
n*+__+mig	(3)>(1)(vta)+m
n*+__+migoo	(X)>(1)(vta)+m
n*+__+migoog	(3p)>(1)(vta)+m
n*+__+migomin	(0)>(1p)(vta)+m
n*+__+migomin	(0p)>(1p)(vta)+m
n*+__+migoomin	(X)>(1p)(vta)+m
n*+__+migon	(0)>(1)(vta)+m
n*+__+migonaan	(3)>(1p)(vta)+m
n*+__+migonan	(0p)>(1)(vta)+m
n*+__+migonaanig	(3p)>(1p)(vta)+m
n*+__+migosiig	(3p)>(1)(neg)(vta)+m
n*+__+migoosiimin	(X)>(1p)(neg)(vta)+m
n*+__+migosiimin	(0)>(1p)(neg)(vta)+m
n*+__+migosiimin	(0p)>(1p)(neg)(vta)+m
n*+__+migoosiin	(X)>(1)(neg)(vta)+m
n*+__+migosiin	(0)>(1)(neg)(vta)+m
n*+__+migosiin	(3)>(1)(neg)(vta)+m
n*+__+migosiinaan	(3)>(1p)(neg)(vta)+m
n*+__+migosiinan	(0p)>(1)(neg)(vta)+m
n*+__+migosiinaanig	(3p)>(1p)(neg)(vta)+m
n*+__+mimaan	(1)>(3')(vta)+m
n*+__+mimaanaan	(1p)>(3')(vta)+m
n*+__+mimaasiin	(1)>(3')(neg)(vta)+m
n*+__+mimaasiwaanaan	(1p)>(3')(neg)(vta)+m
n*+__+naa	(1)>(3)(vta)+n
n*+__+naag	(1)>(3p)(vta)+n
n*+__+naanaan	(1p)>(3)(vta)+n
n*+__+naanaanig	(1p)>(3p)(vta)+n
n*+__+naasiig	(1)>(3p)(neg)(vta)+n
n*+__+naasiin	(1)>(3)(neg)(vta)+n
n*+__+naasiwaanaan	(1p)>(3)(neg)(vta)+n
n*+__+naasiwaanaanig	(1p)>(3p)(neg)(vta)+n
n*+__+ndiz	(1)>(1)(vta)+m
n*+__+ndiz	(1)>(1)(vta)+n
n*+__+ndizomin	(1p)>(1p)(vta)+m
n*+__+ndizomin	(1p)>(1p)(vta)+n
n*+__+ndizosiimin	(1p)>(1p)(neg)(vta)+m
n*+__+ndizosiimin	(1p)>(1p)(neg)(vta)+n
n*+__+ndizosiin	(1)>(1)(neg)(vta)+m
n*+__+ndizosiin	(1)>(1)(neg)(vta)+n
n*+__+nig	(3)>(1)(vta)+n
n*+__+nigoo	(X)>(1)(vta)+n
n*+__+nigoog	(3p)>(1)(vta)+n
n*+__+nigomin	(0)>(1p)(vta)+n
n*+__+nigomin	(0p)>(1p)(vta)+n
n*+__+nigoomin	(X)>(1p)(vta)+n
n*+__+nigon	(0)>(1)(vta)+n
n*+__+nigonaan	(3)>(1p)(vta)+n
n*+__+nigonan	(0p)>(1)(vta)+n
n*+__+nigonaanig	(3p)>(1p)(vta)+n
n*+__+nigosiig	(3p)>(1)(neg)(vta)+n
n*+__+nigoosiimin	(X)>(1p)(neg)(vta)+n
n*+__+nigosiimin	(0)>(1p)(neg)(vta)+n
n*+__+nigosiimin	(0p)>(1p)(neg)(vta)+n
n*+__+nigoosiin	(X)>(1)(neg)(vta)+n
n*+__+nigosiin	(0)>(1)(neg)(vta)+n
n*+__+nigosiin	(3)>(1)(neg)(vta)+n
n*+__+nigosiinaan	(3)>(1p)(neg)(vta)+n
n*+__+nigosiinan	(0p)>(1)(neg)(vta)+n
n*+__+nigosiinaanig	(3p)>(1p)(neg)(vta)+n
n*+__+nimaan	(1)>(3')(vta)+n
n*+__+nimaanaan	(1p)>(3')(vta)+n
n*+__+nimaasiin	(1)>(3')(neg)(vta)+n
n*+__+nimaasiwaanaan	(1p)>(3')(neg)(vta)+n
+naa	(X)>(3)(vta)+n
+naad	(3)>(3')(cnj)(vta)+n
+nad	(2)>(3)(cnj)(vta)+n
+naadaa!	(21)>(3)(imp)(!)(vta)+n
+naadaanig!	(21)>(3p)(imp)(!)(vta)+n
+nadwaa	(2)>(3p)(cnj)(vta)+n
+nag	(1)>(3)(cnj)(vta)+n
+naakan	(2)>(3)(imp)(vta)+n
+naakan	(2)>(3p)(imp)(vta)+n
+naakang	(21)>(3)(imp)(vta)+n
+naakang	(21)>(3p)(imp)(vta)+n
+naakeg	(2p)>(3)(imp)(vta)+n
+naakeg	(2p)>(3p)(imp)(vta)+n
+naakegon!	(2p)>(3)(imp)(neg)(vta)+n
+naakegon!	(2p)>(3p)(imp)(neg)(vta)+n
+naaken!	(2)>(3)(imp)(neg)(vta)+n
+naaken!	(2)>(3p)(imp)(neg)(vta)+n
+nagwaa	(1)>(3p)(cnj)(vta)+n
+nang	(21)>(3)(cnj)(vta)+n
+nangid	(1p)>(3)(cnj)(vta)+n
+nangidwaa	(1p)>(3p)(cnj)(vta)+n
+nangwaa	(21)>(3p)(cnj)(vta)+n
+naawaad	(3p)>(3')(cnj)(vta)+n
+naawag	(X)>(3p)(vta)+n
+naasig	(3)>(3')(cnj)(neg)(vta)+n
+naasigwaa	(3p)>(3')(cnj)(neg)(vta)+n
+naasiin	(X)>(3)(neg)(vta)+n
+naasiwad	(2)>(3)(cnj)(neg)(vta)+n
+naasiwaadaa!	(21)>(3)(imp)(neg)(vta)+n
+naasiwaadaanig!	(21)>(3p)(imp)(neg)(vta)+n
+naasiwadwaa	(2)>(3p)(cnj)(neg)(vta)+n
+naasiiwag	(X)>(3p)(neg)(vta)+n
+naasiwag	(1)>(3)(cnj)(neg)(vta)+n
+naasiwagwaa	(1)>(3p)(cnj)(neg)(vta)+n
+naasiwang	(21)>(3)(cnj)(neg)(vta)+n
+naasiwangid	(1p)>(3)(cnj)(neg)(vta)+n
+naasiwangidwaa	(1p)>(3p)(cnj)(neg)(vta)+n
+naasiwangwaa	(21)>(3p)(cnj)(neg)(vta)+n
+naasiweg	(2p)>(3)(cnj)(neg)(vta)+n
+naasiwegwaa	(2p)>(3p)(cnj)(neg)(vta)+n
+naasiwind	(X)>(3)(cnj)(neg)(vta)+n
+naasiwindwaa	(X)>(3p)(cnj)(neg)(vta)+n
+ndizo	(3)>(3)(vta)+m
+ndizo	(3)>(3)(vta)+n
+ndizod	(3)>(3)(cnj)(vta)+m
+ndizod	(3)>(3)(cnj)(vta)+n
+ndizodaa!	(21)>(21)(imp)(!)(vta)+m
+ndizodaa!	(21)>(21)(imp)(!)(vta)+n
+ndizog	(2p)>(2p)(imp)(!)(vta)+m
+ndizog	(2p)>(2p)(imp)(!)(vta)+n
+ndizookan	(2)>(2)(imp)(vta)+m
+ndizookan	(2)>(2)(imp)(vta)+n
+ndizookang	(21)>(21)(imp)(vta)+m
+ndizookang	(21)>(21)(imp)(vta)+n
+ndizookeg	(2p)>(2p)(imp)(vta)+m
+ndizookeg	(2p)>(2p)(imp)(vta)+n
+ndizoken!	(2)>(2)(imp)(neg)(vta)+m
+ndizoken!	(2)>(2)(imp)(neg)(vta)+n
+ndizoyaan	(1)>(1)(cnj)(vta)+m
+ndizoyaan	(1)>(1)(cnj)(vta)+n
+ndizoyan	(2)>(2)(cnj)(vta)+m
+ndizoyan	(2)>(2)(cnj)(vta)+n
+ndizoyaang	(1p)>(1p)(cnj)(vta)+m
+ndizoyaang	(1p)>(1p)(cnj)(vta)+n
+ndizoyang	(21)>(21)(cnj)(vta)+m
+ndizoyang	(21)>(21)(cnj)(vta)+n
+ndizon!	(2)>(2)(imp)(!)(vta)+m
+ndizon!	(2)>(2)(imp)(!)(vta)+n
+ndizonid	(3')>(3')(cnj)(vta)+m
+ndizonid	(3')>(3')(cnj)(vta)+n
+ndizowaad	(3p)>(3p)(cnj)(vta)+m
+ndizowaad	(3p)>(3p)(cnj)(vta)+n
+ndizowag	(3p)>(3p)(vta)+m
+ndizowag	(3p)>(3p)(vta)+n
+ndizowan	(3')>(3')(vta)+m
+ndizowan	(3')>(3')(vta)+n
+ndizosiidaa!	(21)>(21)(imp)(neg)(vta)+m
+ndizosiidaa!	(21)>(21)(imp)(neg)(vta)+n
+ndizosig	(3)>(3)(cnj)(neg)(vta)+m
+ndizosig	(3)>(3)(cnj)(neg)(vta)+n
+ndizosigwaa	(3p)>(3p)(cnj)(neg)(vta)+m
+ndizosigwaa	(3p)>(3p)(cnj)(neg)(vta)+n
+ndizosiin	(3)>(3)(neg)(vta)+m
+ndizosiin	(3)>(3)(neg)(vta)+n
+ndizosinig	(3')>(3')(cnj)(neg)(vta)+m
+ndizosinig	(3')>(3')(cnj)(neg)(vta)+n
+ndizosiiwag	(3p)>(3p)(neg)(vta)+m
+ndizosiiwag	(3p)>(3p)(neg)(vta)+n
+ndizosiiwan	(3')>(3')(neg)(vta)+m
+ndizosiiwan	(3')>(3')(neg)(vta)+n
+ndizosiwaan	(1)>(1)(cnj)(neg)(vta)+m
+ndizosiwaan	(1)>(1)(cnj)(neg)(vta)+n
+ndizosiwan	(2)>(2)(cnj)(neg)(vta)+m
+ndizosiwan	(2)>(2)(cnj)(neg)(vta)+n
+ndizosiwaang	(1p)>(1p)(cnj)(neg)(vta)+m
+ndizosiwaang	(1p)>(1p)(cnj)(neg)(vta)+n
+ndizosiwang	(21)>(21)(cnj)(neg)(vta)+m
+ndizosiwang	(21)>(21)(cnj)(neg)(vta)+n
+neg	(2p)>(3)(cnj)(vta)+n
+negwaa	(2p)>(3p)(cnj)(vta)+n
+ng (sf)	(loc) for (n)nh+ > ø+
+ng (sf)	(loc) for (n)VV+
+nh (sf)	(con) for (n)VV+
ni+ (pf)	(1) for CC(n)
ni+ (pf)(WO)	(1) for C(n)
+ni (ga)	(0') for (vii)+
+ni (ga)	(0') for (vii)+n
ni+__+aam (pf__+sf)	(1’s 0) for CC(n)C+A
ni+__+aam (pf__+sf)	(1’s 0') for CC(n)C+A
ni+__+aam (pf__+sf)	(1’s 3) for CC(n)C+A
ni+__+am (pf__+sf)	(1’s 0) for CC(n)a+w
ni+__+am (pf__+sf)	(1’s 0') for CC(n)a+w
ni+__+am (pf__+sf)	(1’s 3) for CC(n)a+w
ni+__+aamag (pf__+sf)	(1’s 3p) for CC(n)C+A
ni+__+amag (pf__+sf)	(1’s 3p) for CC(n)a+w
ni+__+aaman (pf__+sf)	(1’s 0p) for CC(n)C+A
ni+__+aaman (pf__+sf)	(1’s 3') for CC(n)C+A
ni+__+aman (pf__+sf)	(1’s 0p) for CC(n)a+w
ni+__+aman (pf__+sf)	(1’s 3') for CC(n)a+w
ni+__+aaminaan (pf__+sf)	(1p’s 0) for CC(n)C+A
ni+__+aaminaan (pf__+sf)	(1p’s 0') for CC(n)C+A
ni+__+aaminaan (pf__+sf)	(1p’s 3) for CC(n)C+A
ni+__+aminaan (pf__+sf)	(1p’s 0) for CC(n)a+w
ni+__+aminaan (pf__+sf)	(1p’s 0') for CC(n)a+w
ni+__+aminaan (pf__+sf)	(1p’s 3) for CC(n)a+w
ni+__+aaminaanig (pf__+sf)	(1p’s 3p) for CC(n)C+A
ni+__+aminaanig (pf__+sf)	(1p’s 3p) for CC(n)a+w
ni+__+aaminaanin (pf__+sf)	(1p’s 0p) for CC(n)C+A
ni+__+aaminaanin (pf__+sf)	(1p’s 3') for CC(n)C+A
ni+__+aminaanin (pf__+sf)	(1p’s 0p) for CC(n)a+w
ni+__+aminaanin (pf__+sf)	(1p’s 3') for CC(n)a+w
ni+__+iim (pf__+sf)	(1’s 0) for CC(n)C+y
ni+__+iim (pf__+sf)	(1’s 0') for CC(n)C+y
ni+__+iim (pf__+sf)	(1’s 3) for CC(n)C+y
ni+__+im (pf__+sf)	(1’s 0) for CC(n)(pt)C+
ni+__+im (pf__+sf)	(1’s 0') for CC(n)(pt)C+
ni+__+im (pf__+sf)	(1’s 0) for CC(n)C+
ni+__+im (pf__+sf)	(1’s 0') for CC(n)C+
ni+__+im (pf__+sf)	(1’s 0) for CC(n)Cy+ > Ci+
ni+__+im (pf__+sf)	(1’s 0') for CC(n)Cy+ > Ci+
ni+__+im (pf__+sf)	(1’s 0) for CC(n)i+w
ni+__+im (pf__+sf)	(1’s 0') for CC(n)i+w
ni+__+im (pf__+sf)	(1’s 3) for CC(n)(pt)C+
ni+__+im (pf__+sf)	(1’s 3) for CC(n)C+
ni+__+im (pf__+sf)	(1’s 3) for CC(n)Cy+ > Ci+
ni+__+im (pf__+sf)	(1’s 3) for CC(n)i+w
ni+__+iimag (pf__+sf)	(1’s 3p) for CC(n)C+y
ni+__+imag (pf__+sf)	(1’s 3p) for CC(n)(pt)C+
ni+__+imag (pf__+sf)	(1’s 3p) for CC(n)C+
ni+__+imag (pf__+sf)	(1’s 3p) for CC(n)Cy+ > Ci+
ni+__+imag (pf__+sf)	(1’s 3p) for CC(n)i+w
ni+__+iiman (pf__+sf)	(1’s 0p) for CC(n)C+y
ni+__+iiman (pf__+sf)	(1’s 3') for CC(n)C+y
ni+__+iman (pf__+sf)	(1’s 0p) for CC(n)(pt)C+
ni+__+iman (pf__+sf)	(1’s 0p) for CC(n)C+
ni+__+iman (pf__+sf)	(1’s 0p) for CC(n)Cy+ > Ci+
ni+__+iman (pf__+sf)	(1’s 0p) for CC(n)i+w
ni+__+iman (pf__+sf)	(1’s 3') for CC(n)(pt)C+
ni+__+iman (pf__+sf)	(1’s 3') for CC(n)C+
ni+__+iman (pf__+sf)	(1’s 3') for CC(n)Cy+ > Ci+
ni+__+iman (pf__+sf)	(1’s 3') for CC(n)i+w
ni+__+iiminaan (pf__+sf)	(1p’s 0) for CC(n)C+y
ni+__+iiminaan (pf__+sf)	(1p’s 0') for CC(n)C+y
ni+__+iiminaan (pf__+sf)	(1p’s 3) for CC(n)C+y
ni+__+iminaan (pf__+sf)	(1p’s 0) for CC(n)(pt)C+
ni+__+iminaan (pf__+sf)	(1p’s 0') for CC(n)(pt)C+
ni+__+iminaan (pf__+sf)	(1p’s 0) for CC(n)C+
ni+__+iminaan (pf__+sf)	(1p’s 0') for CC(n)C+
ni+__+iminaan (pf__+sf)	(1p’s 0) for CC(n)Cy+ > Ci+
ni+__+iminaan (pf__+sf)	(1p’s 0') for CC(n)Cy+ > Ci+
ni+__+iminaan (pf__+sf)	(1p’s 0) for CC(n)i+w
ni+__+iminaan (pf__+sf)	(1p’s 0') for CC(n)i+w
ni+__+iminaan (pf__+sf)	(1p’s 3) for CC(n)(pt)C+
ni+__+iminaan (pf__+sf)	(1p’s 3) for CC(n)C+
ni+__+iminaan (pf__+sf)	(1p’s 3) for CC(n)Cy+ > Ci+
ni+__+iminaan (pf__+sf)	(1p’s 3) for CC(n)i+w
ni+__+iiminaanig (pf__+sf)	(1p’s 3p) for CC(n)C+y
ni+__+iminaanig (pf__+sf)	(1p’s 3p) for CC(n)(pt)C+
ni+__+iminaanig (pf__+sf)	(1p’s 3p) for CC(n)C+
ni+__+iminaanig (pf__+sf)	(1p’s 3p) for CC(n)Cy+ > Ci+
ni+__+iminaanig (pf__+sf)	(1p’s 3p) for CC(n)i+w
ni+__+iiminaanin (pf__+sf)	(1p’s 0p) for CC(n)C+y
ni+__+iiminaanin (pf__+sf)	(1p’s 3') for CC(n)C+y
ni+__+iminaanin (pf__+sf)	(1p’s 0p) for CC(n)(pt)C+
ni+__+iminaanin (pf__+sf)	(1p’s 0p) for CC(n)C+
ni+__+iminaanin (pf__+sf)	(1p’s 0p) for CC(n)Cy+ > Ci+
ni+__+iminaanin (pf__+sf)	(1p’s 0p) for CC(n)i+w
ni+__+iminaanin (pf__+sf)	(1p’s 3') for CC(n)(pt)C+
ni+__+iminaanin (pf__+sf)	(1p’s 3') for CC(n)C+
ni+__+iminaanin (pf__+sf)	(1p’s 3') for CC(n)Cy+ > Ci+
ni+__+iminaanin (pf__+sf)	(1p’s 3') for CC(n)i+w
ni+__+m (pf__+sf)	(1’s 0) for CC(n)VV+
ni+__+m (pf__+sf)	(1’s 0') for CC(n)VV+
ni+__+m (pf__+sf)	(1’s 3) for CC(n)VV+
ni+__+mag (pf__+sf)	(1’s 3p) for CC(n)VV+
ni+__+man (pf__+sf)	(1’s 0p) for CC(n)VV+
ni+__+man (pf__+sf)	(1’s 3') for CC(n)VV+
ni+__+minaan (pf__+sf)	(1p’s 0) for CC(n)VV+
ni+__+minaan (pf__+sf)	(1p’s 0') for CC(n)VV+
ni+__+minaan (pf__+sf)	(1p’s 3) for CC(n)VV+
ni+__+minaanig (pf__+sf)	(1p’s 3p) for CC(n)VV+
ni+__+minaanin (pf__+sf)	(1p’s 0p) for CC(n)VV+
ni+__+minaanin (pf__+sf)	(1p’s 3') for CC(n)VV+
ni+__+wiim (pf__+sf)	(1’s 0) for CC(n)C+wy
ni+__+wiim (pf__+sf)	(1’s 0') for CC(n)C+wy
ni+__+wiim (pf__+sf)	(1’s 3) for CC(n)C+wy
ni+__+wiimag (pf__+sf)	(1’s 3p) for CC(n)C+wy
ni+__+wiiman (pf__+sf)	(1’s 0p) for CC(n)C+wy
ni+__+wiiman (pf__+sf)	(1’s 3') for CC(n)C+wy
ni+__+wiiminaan (pf__+sf)	(1p’s 0) for CC(n)C+wy
ni+__+wiiminaan (pf__+sf)	(1p’s 0') for CC(n)C+wy
ni+__+wiiminaan (pf__+sf)	(1p’s 3) for CC(n)C+wy
ni+__+wiiminaanig (pf__+sf)	(1p’s 3p) for CC(n)C+wy
ni+__+wiiminaanin (pf__+sf)	(1p’s 0p) for CC(n)C+wy
ni+__+wiiminaanin (pf__+sf)	(1p’s 3') for CC(n)C+wy
ni+__+om (pf__+sf)	(1’s 0) for CC(n)C+w
ni+__+om (pf__+sf)	(1’s 0') for CC(n)C+w
ni+__+om (pf__+sf)	(1’s 0) for CC(n)Cw+ > Co+
ni+__+om (pf__+sf)	(1’s 0') for CC(n)Cw+ > Co+
ni+__+om (pf__+sf)	(1’s 0) for CC(n)o+w
ni+__+om (pf__+sf)	(1’s 0') for CC(n)o+w
ni+__+om (pf__+sf)	(1’s 3) for CC(n)C+w
ni+__+om (pf__+sf)	(1’s 3) for CC(n)Cw+ > Co+
ni+__+om (pf__+sf)	(1’s 3) for CC(n)o+w
ni+__+omag (pf__+sf)	(1’s 3p) for CC(n)C+w
