(vta)(RT)	giishkizhw=	[> giishkizh (vta)]
(vta)	giishkinikezh	[< giishkinikezhw= (vta)(RT)]
(vta)(RT)	giishkinikezhw=	[> giishkinikezh (vta)]
(vta)	giishkininjiizh	[< giishkininjiizhw= (vta)(RT)]
(vta)(RT)	giishkininjiizhw=	[> giishkininjiizh (vta)]
(vta)	giishkizidezh	[< giishkizidezhw= (vta)(RT)]
(vta)(RT)	giishkizidezhw=	[> giishkizidezh (vta)]
	gizhiib=	[> gagiizhiib= (RD)]
	gizhibaa=	[> gagiizhibaa= (RD)]
(vta)	gizhibaawebizh	[< gizhibaawebiN= (vta)(RT)]
(vta)(RT)(SE)	gizhibaawebiN=	[> gizhibaawebizh (vta)]
(vii)(RT)	giizhipo=	[> giizhipon (vii)]
(vii)	giizhipon	[< giizhipo= (vii)(RT)]
(vta)	giizhideboozh	[< giizhidebooN= (vta)(RT)]
(vta)(RT)	giizhidebooN=	[> giizhideboozh (vta)]
(vta)	giizhi-diba'	[< giizhi-diba'w= (vta)(RT)]
(vta)(RT)	giizhi-diba'w=	[> giizhi-diba' (vta)]
(vta)	gizhii-ganoozh	[< gizhii-ganooN= (vta)(RT)]
(vta)(RT)	gizhii-ganooN=	[> gizhii-ganoozh (vta)]
(vta)	giizhikozh	[< giizhikoN= (vta)(RT)]
(vta)(RT)	giizhikoN=	[> giizhikozh (vta)]
(vai)(SW)	gizhiiyoode	[<> gizhii'oode (vai)]
(vai)	gizhii'oode	[<> gizhiiyoode (vai)(SW)]
(vta)	gizhiz	[< gizhizw= (vta)(RT)]
(vta)(RT)	gizhizw=	[> gizhiz (vta)]
(vta)	giizhoopizh	[< gizhoopiN= (vta)(RT)]
(vta)(RT)	giizhoopiN=	[> gizhoopizh (vta)]
	gimood=	[> gagiimood= (RD)]
(vta)(AL)	giimoojikazh	[< giimoojikaN= (vta)(RT)(AL)]
(vta)(RT)(AL)	giimoojikaN=	[> giimoojikazh (vta)(AL)]
(pr2)	giin	[> gii (pr2)(SE)]
(pc)	kina	[< akina (pc)]
(pc)	kina	[< gakina (pc)]
(vai)(RT)	gina'amaadi=	[> gina'amaadim (vai)]
(vai)	gina'amaadim	[< gina'amaadi= (vai)(RT)]
(vai)(SE)	giinaadizi	[< giiwanaadizi (vai)]
	ginagi=	[> gwagwaanisagi=]
(vta)	ginagitawagebizh	[< ginagitawagebiN= (vta)(RT)]
(vta)(RT)	ginagitawagebiN=	[> ginagitawagebizh (vta)]
(vta)	ginagijiibizh	[< ginagijiibiN= (vta)(RT)]
(vta)(RT)	ginagijiibiN=	[> ginagijiibizh (vta)]
(vta)	ginagijishkaas	[< ginagijishkaasw= (vta)(RT)]
(vta)(RT)	ginagijishkaasw=	[> ginagijishkaas (vta)]
(vta)	ginagizh	[< ginagiN= (vta)]
(vta)	ginagiN=	[> ginagizh (vta)]
(pr21)(SE)	giinawi	[< giinawind (pr21)]
(pr21)	giinawind	[> giinawi (pr21)(SE)]
(vta)(RT)	gindaabiigiN=	[> gindaabiigizh (vta)]
(vta)	ginjibatwaazh	[< ginjibatwaaN= (vta)(RT)]
(vta)(RT)	ginjibatwaaN=	[> ginjibatwaazh (vta)]
(NE/CS/SW)	ginjid=	[> gijind= (AL/NO/NW/WO)]
(vta)	ginjida'	[< ginjida'w= (vta)(RT)]
(vta)	ginjidaazh	[< ginjidaaN= (vta)(RT)]
(vta)(RT)	ginjidaaN=	[> ginjidaazh (vta)]
(vta)(RT)	ginjida'w=	[> ginjida' (vta)]
	Ginebigonini+wag	[< Ginebigowinini+wag]
	Ginebigowinini+wag	[> Ginebigonini+wag]
(nom)	Ginibad	[< Gilbert (EN)]
(vta)	giiniboozh	[< giinibooN= (vta)(RT)]
(vta)(RT)	giinibooN=	[> giiniboozh (vta)]
(pr21)(SE)	giinitamawi	[< giinitamawind (pr21)]
(pr21)(SE)	giinitamawin	[< giinitamawind (pr21)]
(pr21)	giinitamawind	[> giinitamawi (pr21)(SE)]
(pr21)	giinitamawind	[> giinitamawin (pr21)(SE)]
(pv4)	gino-	[< ginoo- (pv4)]
(pv4)	gino-	[< ginwaa- (pv4)]
(pv4)	ginoo-	[< ginwaa- (pv4)]
(pv4)	ginoo-	[> gino- (pv4)]
	ginw=	[> gagaanw= (RD)]
(pv4)	ginwaa-	[> gino- (pv4)]
(pv4)	ginwaa-	[> ginoo- (pv4)]
	ginwaa=	[> nwaa= (SE)]
(vta)	ginwaabiigizh	[< ginwaabiigizhw= (vta)(RT)]
(vta)(RT)	ginwaabiigizhw=	[> ginwaabiigizh (vta)]
(vta)	ginwaakwa'	[< ginwaakwa'w= (vta)(RT)]
(vta)(RT)	ginwaakwa'w=	[> ginwaakwa' (vta)]
(vta)	ginwaakoboozh	[< ginwaakobooN= (vta)(RT)]
(vta)	ginwaakoboozh	[< ginwaakoboozhw= (vta)(RT)]
(vta)(RT)	ginwaakoboozhw=	[> ginwaakoboozh (vta)]
(vta)(RT)	ginwaakobooN=	[> ginwaakoboozh (vta)]
(vta)	ginwegizh	[< ginwegizhw= (vta)(RT)]
(vta)(RT)	ginwegizhw=	[> ginwegizh (vta)]
	giw	[< agiw]
	giw	[< ingiw]
	giw	[> gaw (SE)]
(vta)	giiwashkwebazh	[< giiwashkwebaN= (vta)(RT)]
(vta)(RT)	giiwashkwebaN=	[> giiwashkwebazh (vta)]
(vta)	giiwashkwebizh	[< giiwashkwebiN= (vta)(RT)]
(vta)(RT)	giiwashkwebiN=	[> giiwashkwebizh (vta)]
(vai)	giiwanaadizi	[> giinaadizi (vai)(SE)]
(vii)(RT)	giiwezhimo=	[> giiwezhimon (vii)]
(vii)	giiwezhimon	[< giiwezhimo= (vii)(RT)]
(vta)	giiwenaazha'	[< giiwenaazha'w= (vta)(RT)]
(vta)(RT)	giiwenaazha'w=	[> giiwenaazha' (vta)]
(vta)	giiwenizha'	[< giiwenizha'w= (vta)(RT)]
(vta)(RT)	giiwenizha'w=	[> giiwenizha' (vta)]
(vta)	giiwewizh	[< giiwewiN= (vta)(RT)]
(vta)(RT)	giiwewiN=	[> giiwewizh (vta)]
(vta)(CS)	giiwe'ozh	[< giiwe'oN= (vta)(CS)(RT)]
(vta)(CS)(RT)	giiwe'oN=	[> giiwe'ozh (vta)(CS)]
(vta)	giiwitaayaanikazh	[< giiwitaayaanikaN= (vta)(RT)]
(vta)(RT)	giiwitaayaanikaN=	[> giiwitaayaanikazh (vta)]
(pv4)[archaic]	gist=	[> git= (pv4)]
(pv4)[archaic]	gischi-	[> gichi- (pv4)¹]
(vta)	gizii'	[< gizii'w= (vta)(RT)]
(vta)	gizii'aabaawazh	[< gizii'aabaawaN= (vta)(RT)]
(vta)(RT)	gizii'aabaawaN=	[> gizii'aabaawazh (vta)]
(vta)	giziibiiga'	[< giziibiiga'w= (vta)(RT)]
(vta)(RT)	giziibiiga'w=	[> giziibiiga' (vta)]
(vta)	giziibiigiingwezh	[< giziibiigiingweN= (vta)(RT)]
(vta)(RT)	giziibiigiingweN=	[> giziibiigiingwezh (vta)]
(vta)	giziibiigizidezh	[< giziibiigizideN= (vta)(RT)]
(vta)(RT)	giziibiigizideN=	[> giziibiigizidezh (vta)]
(vta)	giizigwaakozh	[< giizigwaakoN= (vta)(RT)]
(vta)(RT)	giizigwaakoN=	[> giizigwaakozh (vta)]
(vta)	giizikwanayebizh	[< giizikonayebiN= (vta)(RT)]
(vta)(RT)	giizikwanayebiN=	[> giizikonayebizh (vta)]
(vta)	giziigwaneyaabaawazh	[< giziigwaneyaabaawaN= (vta)(RT)]
(vta)(RT)	giziigwaneyaabaawaN=	[> giziigwaneyaabaawazh (vta)]
(vta)	giizigobizh	[< giizigobiN= (vta)(RT)]
(vta)(RT)	giizigobiN=	[> giizigobizh (vta)]
(vta)	giizikonayebizh	[< giizikonayebiN= (vta)(RT)]
(vta)(RT)	giizikonayebiN=	[> giizikonayebizh (vta)]
(vta)	giziindime'	[< giziindime'w= (vta)(RT)]
(vta)(RT)	giziindime'w=	[> giziindime' (vta)]
(vta)	giziingwe'	[< giziingwe'w= (vta)(RT)]
(vta)(RT)	giziingwe'w=	[> giziingwe' (vta)]
(vta)	giziiniingwe'	[< giziiniingwe'w= (vta)(RT)]
(vta)(RT)	giziiniingwe'w=	[> giziiniingwe' (vta)]
(vta)(RT)	gizii'w=	[> gizii' (vta)]
(vta)	giizis	[< giizisw= (vta)(RT)]
(vta)	giiziz	[< giizizw= (vta)(RT)]
(vta)	giziisabazh	[< giziisabaN= (vta)(RT)]
(vta)(RT)	giziisabaN=	[> giziisabazh (vta)]
(vta)	giziizide'	[< giziizide'w= (vta)(RT)]
(vta)(RT)	giziizide'w=	[> giziizide' (vta)]
(vta)(RT)	giizisw=	[> giizis (vta)]
(vta)(RT)	giizizw=	[> giiziz (vta)]
(pc!)	go	[< igo (pc!)]
(pc!)	go	[< igwa (pc!)(NE)]
(pc)	ko	[< iko (pc)]
	go=	[> gago= (RD)]
	go=	[> gwe= (IC)]
	goo=	[> gaagoo= (RD)]
	goo=	[> gwaa= (IC)]
	gwa=	[> gwe= (IC)]
	gwaa=	[> gwayaa= (IC)]
(IC)	gwaa=	[< goo=]
(IC)	gwaa=	[< gwii=]
(vta)	gwaaba'	[< gwaaba'w= (vta)]
(vta)	gwaaba'w=	[> gwaaba' (vta)]
	gwaapii+n	[< coffee (EN)]
(vta)	gwaabiweba'	[< gwaabiweba'w= (vta)]
(vta)	gwaabiweba'w=	[> gwaabiweba' (vta)]
(nom)	Gwaadi	[< Gordon (EN)]
(NE)	gwaji=	[< goji=]
(NE)	gwaag=	[> gwaagwaag= (RD)(NE)]
(RD)(NE)	gwaagwaag=	[< gwaag= (NE)]
	gwagwaanisagi=	[< ginagi=]
	gwaya=	[> gwe'a= (NE/SE)]
(IC)	gwayaa=	[< gwaa=]
	gwayakw=	[> gagwaayakw= (RD)]
	gwayakw=	[> gwekw= (SE)]
(vta)	gwayakobizh	[< gwayakobiN= (vta)(RT)]
(vta)(RT)	gwayakobiN=	[> gwayakobizh (vta)]
(vta)	gwayakoboozh	[< gwayakobooN= (vta)(RT)]
(vta)(RT)	gwayakobooN=	[> gwayakoboozh (vta)]
(vta)	gwayakozh	[< gwayakozhw= (vta)(RT)]
(vta)(RT)	gwayakozhw=	[> gwayakozh (vta)]
(IC)	gwaye=	[< gwe=]
	gwaashk=	[> gwaashkwaashkw= (RD)]
(RD)	gwaashkwaashkw=	[< gwaashkw=]
	gwaashkwan=	[> gwaashkon= (SE/NE/NW)]
(vta)	gwaashkwebizh	[< gwaashkwebiN= (vta)(RT)]
(vta)(RT)	gwaashkwebiN=	[> gwaashkwebizh (vta)]
(SE/NE/NW)	gwaashkon=	[< gwaashkwan=]
(RT)(NW/WO)	gwandashkw=	[> gondashkw= (RT)]
(pv4)(AL)	gwanib=	[<> gonib= (pv4)(AL)]
(pv4)(AL)	gwanib=	[<> gwenib= (pv4)]
(nom)	Gwaaniin	[< Colleen (EN)]
(nom)	Gwaaniina	[< Corinna (EN)]
(pv4)	gwaanisag-	[> gagwaanisag- (pv4)(RD)]
(vta)(NW/WO)	gwanzhi	[< gwanN= (vta)(RT)]
(vta)(RT)	gwanN=	[> gwanzhi (vta)(NW/WO)]
(vta)	goopajinazh	[< goopajinaN= (vta)(RT)]
(vta)(RT)	goopajinaN=	[> goopajinazh (vta)]
(vii)(RT)	gopamo=	[> gopamon (vii)]
(vii)	gopamon	[< gopamo= (vii)(RT)]
(vta)	goopazom	[> gopazom (vta)(NE)]
(vta)(NE)	gopazom	[< goopazom (vta)]
(voc)(NW/CS)	koobide+g	[< aanikoobide+g (voc)(NW/CS)]
(vta)	gopiwizh	[< gopiwiN= (vta)(RT)]
(vta)(RT)	gopiwiN=	[> gopiwizh (vta)]
(vai)	gotaaji	[<> gwataaji (vai)(NE)]
(vai)(NE)	gwataaji	[<> gotaaji (vai)]
(vta)	godagijiibizh	[< godagijiibiN= (vta)(RT)]
(vta)(RT)	godagijiibiN=	[> godagijiibizh (vta)]
(RT)	goodaas=	[> ingoodaas]
(RT)	goodaas=	[> ningoodaas]
(vii)(AL)	godaase	[<> gondaase (vii)]
(vta)	gotigobizh	[< gotigobiN= (vta)(RT)]
(vta)(RT)	gotigobiN=	[> gotigobizh (vta)]
(vta)	godigojiibizh	[< godigojiibiN= (vta)(RT)]
(vta)(RT)	godigojiibiN=	[> godigojiibizh (vta)]
(vta)	godigojiizh	[< godigojiiN= (vta)(RT)]
(vta)(RT)	godigojiiN=	[> godigojiizh (vta)]
(vta)	godigojiiwebizh	[< godigojiiwebiN= (vta)(RT)]
(vta)(RT)	godigojiiwebiN=	[> godigojiiwebizh (vta)]
(vta)	godigwebizh	[< godigwebiN= (vta)(RT)]
(vta)(RT)	godigwebiN=	[> godigwebizh (vta)]
(vta)	godigominagibizh	[< godigominagibiN= (vta)(RT)]
(vta)(RT)	godigominagibiN=	[> godigominagibizh (vta)]
	goji=	[> gwaji= (NE)]
(vta)(RT)	gojipw=	[> gojipozh (vta)]
(vta)	gojipozh	[< gojipw= (vta)(RT)]
(vta)(RT)	gojiskweyaabiigin=	[> gojiskweyaabiigizh (vta)]
(vta)	gojiskweyaabiigizh	[< gojiskweyaabiigiN= (vta)(RT)]
	gwe=	[> gwaye= (IC)]
(IC)	gwe=	[< go=]
(IC)	gwe=	[< gwa=]
(NE/SE)	gwe'a=	[< gwaya=]
	gwek=	[> gwekwek= (RD)]
(RT)	kwegan=	[> nikwegan+an]
(vta)	gwekibizh	[< gwekibiN= (vta)(RT)]
(vta)(RT)	gwekibiN=	[> gwekibizh (vta)]
(vta)	gwekigwaazh	[< gwekigwaaN= (vta)(RT)]
(vta)(RT)	gwekigwaaN=	[> gwekigwaazh (vta)]
(SE)	gwekw=	[< gwayakw=]
(RD)	gwekwek=	[< gwek=]
(vta)(NW)	gwenawi-bii'	[< gwenawi-bii'w= (vta)(RT)(NW)]
(vta)(RT)(NW)	gwenawi-bii'w=	[> gwenawi-bii' (vta)(NW)]
(pv4)	gwenib=	[<> gonib= (pv4)(AL)]
(pv4)	gwenib=	[<> gwanib= (pv4)(AL)]
(vta)	gwenibibizh	[< gwenibibiN= (vta)(RT)]
(vta)(RT)	gwenibibiN=	[> gwenibibizh (vta)]
(pc)	kogaan	[< ikogaan (pc)]
(vta)	googiizh	[< googiiN= (vta)(RT)]
(vta)(RT)	googiiN=	[> googiizh (vta)]
(n3D)(SE)(RT)	gookomis=	[> ningookomis+ag (n3D)(SE)]
	gwii=	[> gwaa= (IC)]
(RD)	gwiikwiin=	[< gwiin=]
(vii)(NW/WO)	gwiigon	[< gwiingwan (vii)(AL/NO/NE/NW)]
(n3D)(RT)	gwishan=	[> ningwishan+ag (n3D)]
(n3D)(RT)	gwiime=	[> ningwiime+yag]
(n3D)(RT)	gwiimenz=	[> ningwiimenz+ag]
	gwiin=	[> gwiikwiin= (RD)]
(vii)(AL/NO/NE/NW)	gwiingwan	[> gwiigon (vii)(NW/WO)]
(n3D)(RT)	gwis=	[> ningwis (n3D)]
(vai+o)(RT)	gwisikaa	[> ogwisikaa (vai+o)]
(n3D)(RT)	gwisikaawin	[> ningwisikaawin+ag (n3D)]
(n3D)(RT)	gwizis+ag	[> nigwizis+ag (n3D)(PO)]
(n3D)(RT)	gwizis+ag	[> ningwizis+ag (n3D)]
(vta)	gozh	[< goN= (vta)(RT)]
(vta)	gozh	[< gonzhi (vta)]
	goshko=	[> goshkoshko= (RD)]
(vta)	goshkwaakobizh	[< goshkwaakobiN= (vta)(RT)]
(vta)(RT)	goshkwaakobiN=	[> goshkwaakobizh (vta)]
(vta)	goshkobizh	[< goshkobiN= (vta)(RT)]
(vta)(RT)	goshkobiN=	[> goshkobizh (vta)]
(RD)	goshkoshkw=	[< goshkw=]
(vta)	goshkoshkobizh	[< goshkoshkobiN= (vta)(RT)]
(vta)(RT)	goshkoshkobiN=	[> goshkoshkobizh (vta)]
(pc)	goshkozin	[> shkozin (pc)]
(vta)	goshi	[< goS= (vta)(RT)]
(pc)(NE)	gomaa-apii	[> gomaapii (pc)]
(pc)(NE)	gomaa-apiich	[> gomaapiich (pc)(SE)]
(pc)	gomaapii	[< gomaa-apii (pc)(NE)]
(pc)(SE)	gomaapiich	[< gomaa-apiich (pc)(NE)]
(vta)(RT)	goN=	[> gozh (vta)]
(RT)	kon=	[> nikon+an]
(vta)	gonabibizh	[< gonabibiN= (vta)]
(vta)	gonabibiN=	[> gonabibizh (vta)]
(RT)	konaas=	[> nikonaas+an]
(RT)	gondashkw=	[< gwandashkw= (RT)]
(RT)	gondashkw=	[> ingondashkway+ag]
(RT)	gondashkw=	[> ningondashkway+ag]
(RT)(AL/CS)	gondashkwey+A	[> ningondashkwey+an(AL/CS)]
(vta)	gondamoozh	[< gondamooN= (vta)(RT)]
(vta)(RT)	gondamooN=	[> gondamoozh (vta)]
(vii)	gondaase	[<> godaase (vii)(AL)]
(RT)	gonew+an	[> ogonew+an]
(pv4)(AL)	gonib=	[<> gwanib= (pv4)(AL)]
(pv4)(AL)	gonib=	[<> gwenib= (pv4)]
(RT)	koonzh=	[> koonzy= (NW)(RT)]
(RT)	koonzh=	[> nikoonzh+an]
(vta)	gonzhi	[< gonN= (vta)(RT)]
(vta)	gonzhi	[> gozh (vta)]
(vta)(RT)	gonN=	[> gonzhi (vta)]
(vii)	gonzaabii	[> gozaabii (vii)(NW/CN/NE/SE)]
(NW)(RT)	koonzy=	[< koonzh= (RT)]
(NW)(RT)	koonzy=	[> nikoonz+iin (NW)]
	kooredits	[< credits (EN)]
(n3D)(RT)	gos=	[> ingos+ag (n3D)]
(n3D)(RT)	gos=	[> ningos+ag (n3D)]
(n3D)(RT)	gos=	[> ogiin (n3D)]
(vta)(RT)	goS=	[> goshi (vta)]
(vii)(NW/CN/NE/SE)	gozaabii	[< gonzaabii (vii)]
	gozigw=	[> gagwaazigw= (RD)]
(n3D)(RT)	gozis=	[> ingozis+ag (n3D)]
(n3D)(RT)	gozis=	[> nigozis+ag (n3D)(WO)]
(n3D)(RT)	gozis=	[> ningozis+ag (n3D)]
(pc)	ha	[< haa (pc)]
(pc)	ha	[< haaw (pc)]
(pc)	ha	[< haw (pc)]
(pc)	haa	[< haaw (pc)]
(pc)	haa	[< haw (pc)]
(pc)	haa	[> ha (pc)]
(pc)	haaw	[> ha (pc)]
(pc)	haaw	[> haa (pc)]
(pc)	haaw	[> haw (pc)]
(pc)	haw	[< haaw (pc)]
(pc)	haw	[> ha (pc)]
(pc)	haw	[> haa (pc)]
(nom)	Henii	[< Harry (EN)]
(nom)	Herad	[< Herod (EN)]
(nom)	Hezikaaya	[< Hezekiah (EN)]
(nom)	Hezran	[< Hezron (EN)]
(CS)	hi'iw	[< i'iw]
(pc!)	hina	[< ina (pc)]
	i	[< 'i]
	i	[< i'i]
	i	[< i'iw]
	i	[< iw]
	i	[< 'iw]
	i	[< iwe (NW/WO)]
	'i	[< i'i]
	'i	[< i'iw]
	'i	[< iw]
	'i	[< 'iw]
	'i	[> i]
	i=	[> ayi= (RD)]
	i=	[> e= (IC)]
	'i=	[> 'e= (IC)]
	ii=	[> aa= (IC)]
	ii=	[> aayii= (RD)]
	'ii=	[> 'aa= (IC)]
(vii)(RT)	i=	[> in (vii)]
(SE)(RT)	yaan=	[> niyaan+an(SE)]
(n3D)	ii'awen'eny=	[> nii'awen'enh+yag (n3D)]
(nom)	Iiba	[< Eva (EN)]
(RT)	iibid+A=	[> niibid+an]
(RT)	iibidaash	[> niibidaash+an]
(vta)	ipine'	[< ipine'w= (vta)]
(vta)(RT)	ipine'w=	[> ipine' (vta)]
(n3D)	iit=	[< iitaa= (n3D)]
(n3D)	iitaa=	[> iit= (n3D)(voc)]
(n3D)(RT)	iitaa=	[< iitaaw= (n3D)(RT)]
(n3D)(RT)	iitaa=	[> niitaa+g (n3D)(WO)]
(pc)	idash	[> dash (pc)]
(pc)	idash	[> sh (pc)]
(pv4)	idaw=	[< edaw= (pv4)]
(n3D)(RT)	iitaaw=	[> iitaa= (n3D)(RT)]
(n3D)(RT)	iitaawis=	[> niitaawis+ag (n3D)]
(n3D)(RT)	iidigik=	[> niidigik+oog (n3D)]
(n3D)(RT)	iidigikooy=	[> niidigikoo+yag (n3D)]
(n3D)(RT)	iidigikoony=	[> niidigikoonh+yag (n3D)]
(n3D)(RT)	itigosiw=	[> ninditigosi+wag (n3D)]
(n3D)(RT)	iijikiweny=	[> niijikiwenh+yag (n3D)]
(n3D)(RT)	iijikwew=	[> niijikwe+wag (n3D)]
(n3D)(RT)(NW/WO)	iijizhaan+ag	[> niijizhaan+ag (n3D)(NW/WO)]
(n3D)(RT)	iijiiw	[> niijii+wag (n3D)(voc)]
(nom)	Iidwaan	[< Édouard (FR)]
(pc)	igaye	[> gaye (pc)]
(pc)	igaye	[> ge (pc)]
(n3D)(RT)	iikaan=	[> niikaan+ag (n3D)]
(n3D)(RT)	iikaanis=	[> niikaanis+ag (n3D)]
(NO/NW/WO)	igi	[< igiwe (WO)]
(NO/NW/WO)	igi	[< ingi (WO)]
(NO/NW/WO)	igi	[< ingiwe (WO)]
	igiw	[< ingiw]
	igiw	[> agiw]
(NW/WO)	igiwe	[< ingiwe (WO)]
(NW/WO)	igiwe	[> igi (NO/NW/WO)]
(NW/WO)	igiwe	[> ingi (WO)]
	ikiwenz=	[> akiwenz=]
(pc!)	igo	[< igwa (pc!)(NE)]
(pc!)	igo	[> go (pc)]
(pc)	iko	[> ko (pc)]
(vta)(RT)	igoo=	[< izhi (vta)]
(vta)(RT)	igoo=	[> egod (vta)(IC)]
(pc!)(NE)	igwa	[> igo (pc!)]
(vta)	ikwabi'	[< ikwabi'w= (vta)(RT)]
(vta)	ikwabi'iigizh	[< ikwabi'iigiN= (vta)(RT)]
(vta)(RT)	ikwabi'iigiN=	[> ikwabi'iigizh (vta)]
(vta)	ikwapizh	[< ikwapiN= (vta)(RT)]
(vta)(RT)	ikwapiN=	[> ikwapizh (vta)]
(vta)(RT)	ikwabi'w=	[> ikwabi' (vta)]
(vii)(RT)	ikwaamajiwezhimo=	[> ikwaamajiwezhimon]
(vii)	ikwaamajiwezhimon	[< ikwaamajiwezhimo= (vii)(RT)]
(pc)	ikogaan	[> kogaan (pc)]
(vai)	ikwishin	[<> ikoshin (vai)]
(vai)	ikoshin	[<> ikwishin (vai)]
(vta)	ikonaazha'	[< ikonaazha'w= (vta)(RT)]
(vta)(RT)	ikonaazha'w=	[> ikonaazha' (vta)]
(vta)	igowaan	[< izhi (vta)
(vta)	ikoweba'	[< ikoweba'w= (vta)(RT)]
(vta)(RT)	ikoweba'w=	[> ikoweba' (vta)]
	i'i	[< i'iw]
	i'i	[< iw]
	i'i	[< 'iw]
	i'i	[< iwe (NW/WO)]
	i'i	[> i]
	i'i	[> 'i]
(RT)	iiyaw=	[> niiyaw]
(n3D)(RT)	iiyawen'eny=	[> niiyawen'enh (n3D)]
(RT)	iiyaas=	[> niiyaas]
	i'iw	[> hi'iw (CS)]
	i'iw	[> i]
	i'iw	[> 'i]
	i'iw	[> i'i]
	i'iw	[> iw]
	i'iw	[> 'iw]
(pr0d)	i'iwedi	[> iwedi (pr0d)]
(pc)	ish	[<> isht (pc)]
(vta)	ishpakizh	[< ishpakiN= (vta)(RT)]
(vta)(RT)	ishpakiN=	[> ishpakizh (vta)]
(vta)	ishpaakwa'	[< ishpaakwa'w= (vta)(RT)]
(vta)(RT)	ishpaakwa'w=	[> ishpaakwa' (vta)]
(vta)	ishpagoozh	[< ishpagooN= (vta)(RT)]
(vta)(RT)	ishpagooN=	[> ishpagoozh (vta)]
(vta)	ishpangwa'	[< ishpangwa'w= (vta)(RT)]
(vta)(RT)	ishpangwa'w=	[> ishpangwa' (vta)]
(vta)	ishpibizh	[< ishpibiN= (vta)(RT)]
(vta)(RT)	ishpibiN=	[> ishpibizh (vta)]
(vta)	ishpizh	[< ishpiN= (vta)(RT)]
(vta)(RT)	ishpiN=	[> ishpizh (vta)]
(pc)	isht	[<> ish (pc)]
(pc)	ishte	[< ishtenh (pc)]
(pc)	ishte	[> shte (pc)]
(pc)	ishtenh	[> ishte (pc)]
(nom)	Izhenii	[< Eugénie (FR)]
(pc)(NW/WO)	ishke	[< nishke (pc)]
(pc)(NW/WO)	ishke	[> shke (pc)(NW)]
(pv4)	ishkwaa-	[> ashkwaa- (pv4)]
(vta)	ishkwaa-anoozh	[< ishkwaa-anooN= (vta)(RT)]
(vta)(RT)	ishkwaa-anooN=	[> ishkwaa-anoozh (vta)]
(vii)	ishkwabii	[<> ishkobii (vii)]
(vii)(RT)	ishkwaapo=	[> ishkwaapon (vii)]
(vii)	ishkwaapon	[< ishkwaapo= (vii)(RT)]
(pc)	ishkwaaj	[> ishkwaach (pc)(NO/CN/NW/WO)]
(pc)	ishkwaaj	[> ishkwaawaaj (pc)(NE)]
(pc)	ishkwaaj	[> ishkwaayaaj (pc)(NO/NW/WO)]
(pc)	ishkwaaj	[> ishkwaayaaj (pc)(SE)]
(pc)(NO/CN/NW/WO)	ishkwaach	[< ishkwaaj (pc)]
(pc)(NO/NW/WO)	ishkwaayaaj	[< ishkwaaj (pc)]
(pc)(SE)	ishkwaayaaj	[< ishkwaaj (pc)]
(vta)	ishkwaa-noozh	[< ishkwaa-nooN= (vta)]
(vta)	ishkwaa-nooN=	[> ishkwaa-noozh (vta)]
(pc)	ishkwaawaaj	[< ishkwaaj (pc)]
(vii)	ishkwase	[> ishkose (vii)]
(vii)	ishkobii	[<> ishkwabii (vii)]
(pv4)²(NW)	ishkode-	[< mishkode- (pv4)(NW/WO)]
	ishkode=	[< mishkode= (SE)]
(geo)	Ishkodenaabikwaani-minis	[> naabikwaani-minis (geo)]
(vii)	ishkwegoode	[> ishkwegwiinde (vii)(CS)]
(vii)(CS)	ishkwegwiinde	[< ishkwegoode (vii)]
(vta)	ishkwegoozh	[< ishkwegooN= (vta)(RT)]
(vta)(RT)	ishkwegooN=	[> ishkwegoozh (vta)]
(vta)	ishkozh	[< ishkozhw= (vta)(RT)]
(vta)(RT)	ishkozhw=	[> ishkozh (vta)]
(vii)	ishkose	[< ishkwase (vii)]
(pv3)	izhi-	[> ayizhi- (pv3)(RD)]
(pv3)	izhi-	[> zhi- (pv3)]
(vta)	izhi	[< iN= (vta)(RT)]
(vta)	izhi	[> igoo= (vta)(RT)]
(vta)	izhi	[> indig (vta)]
(vta)	izhi	[> ingii-ig (vta)]
(vta)	izhi	[> odigoon (vta)]
(vta)	izhibii'	[< izhibii'w= (vta)(RT)]
(vta)(RT)	izhibii'w=	[> izhibii' (vta)]
(vta)	izhibizh	[< izhibiN= (vta)(RT)]
(vta)(RT)	izhibiN=	[> izhibizh (vta)]
(vta)	izhidaabaazh	[< izhidaabaaN= (vta)(RT)]
(vta)(RT)	izhidaabaaN=	[> izhidaabaazh (vta)]
(vta)	izhichigaazh	[< izhichigaaN= (vta)(RT)]
(vta)(RT)	izhichigaaN=	[> izhichigaazh (vta)]
(vta)	izhichige'	[< izhichige'w= (vta)(RT)]
(vta)(RT)	izhichige'w=	[> izhichige' (vta)]
(vti)(NE/SE)	izhigaazh	[< izhigaaN= (vti)(RT)(NE/SE)]
(vti)(RT)(NE/SE)	izhigaaN=	[> izhigaazh (vti)(NE/SE)]
(pc)	izhigo	[< azhigwa (pc)]
(pc)	izhigo	[< zhigwa (pc)]
(pc)	izhigo	[> zhigo (pc)]
(vai)	izhinaago'idizo	[< izhinaagwi'idizo (vai)]
(vai)	izhinaagwi'idizo	[> izhinaago'idizo (vai)]
(SE)	izhinaazh=	[> izhinizh=]
(vta)(NE/SE/SW)	izhinaazha'	[< izhinaazha'w= (vta)(RT)(NE/SE/SW)]
